score,rule_name,role,rule_family,ingredient_labels,ingredient_specificity,context_labels,predicates,good_hits,bad_hits,cleaned_hits,manual_hits,good_support,bad_support,cleaned_support,manual_support,precision_vs_bad_support,lift_good_vs_bad,bad_support_note,generality_score,non_triviality_score,diversity_bonus,generation_hint,orthogonality,candidate_features,nearest_old_rule_by_token,max_old_token_jaccard,nearest_old_rule_by_coverage,max_old_coverage_jaccard,write_to_rule_cache,review_note,production_tier_v7,production_family_v7,context_blueprint_v7,blueprint_signature_v7,original_v5_score,production_bonus_v7
0.4042755601571666,motif:proxy:nested_or_multi_cycle AND motif:relhist:E4_T0_X1_C2 AND stroke_count<=7,exploratory_grammar_rule_review_only,two_strict_ingredients_plus_quality,nested_portal+relation_motif,0.89,stroke_count,"[{'name': 'motif:proxy:nested_or_multi_cycle', 'feature': 'motif:proxy:nested_or_multi_cycle', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:relhist:E4_T0_X1_C2', 'feature': 'motif:relhist:E4_T0_X1_C2', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'stroke_count<=7', 'feature': 'stroke_count', 'op': '<=', 'value': 7.0, 'kind': 'quality_context'}]",39,67,12,0,0.07195571955719557,0.016923465521596362,0.03296703296703297,0.0,0.36792452830188677,4.251831057506539,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.6692112546125462,0.7957999999999998,0.6666666666666666,"production_blueprint: NESTED_PORTAL(core, shell_layers); constraints: cycle_context + length_gate + avoid_low_context_cycle",1.0,"['motif:proxy:nested_or_multi_cycle', 'motif:relhist:E4_T0_X1_C2', 'stroke_count']",,0.0,,0.0,False,"V7: exploratory only; keep for PCG exploration, not rule-cache promotion.",exploratory_precise,NESTED_PORTAL,stroke_capacity,NESTED_PORTAL|nested_portal+relation_motif|stroke_capacity,0.4542755601571666,-0.05
0.40182040393645724,motif:proxy:orbit_or_seal_field AND motif:relhist:E4_T0_X1_C2 AND connected_components<=1,exploratory_grammar_rule_review_only,two_strict_ingredients_plus_quality,orbit_seal+relation_motif,0.7050000000000001,connectivity,"[{'name': 'motif:proxy:orbit_or_seal_field', 'feature': 'motif:proxy:orbit_or_seal_field', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:relhist:E4_T0_X1_C2', 'feature': 'motif:relhist:E4_T0_X1_C2', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'connected_components<=1', 'feature': 'connected_components', 'op': '<=', 'value': 1.0, 'kind': 'quality_context'}]",41,66,10,0,0.07564575645756458,0.016670876483960595,0.027472527472527472,0.0,0.38317757009345793,4.537599027426419,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.672440036900369,0.7550999999999999,0.6666666666666666,"production_blueprint: RELATION_HIST_MOTIF(E/T/X/C bins, typed_ports); constraints: instantiate topology first, then geometry projection",1.0,"['connected_components', 'motif:proxy:orbit_or_seal_field', 'motif:relhist:E4_T0_X1_C2']",,0.0,,0.0,False,"V7: exploratory only; keep for PCG exploration, not rule-cache promotion.",exploratory_precise,RELATION_HIST_MOTIF,connectivity,RELATION_HIST_MOTIF|orbit_seal+relation_motif|connectivity,0.4518204039364572,-0.05
0.40182040393645724,motif:proxy:orbit_or_seal_field AND motif:relhist:E4_T0_X1_C2 AND NOT_bad_floating_or_multicomponent,exploratory_grammar_rule_review_only,two_strict_ingredients_plus_bad_avoid,orbit_seal+relation_motif,0.7050000000000001,avoid_bad_failure,"[{'name': 'motif:proxy:orbit_or_seal_field', 'feature': 'motif:proxy:orbit_or_seal_field', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:relhist:E4_T0_X1_C2', 'feature': 'motif:relhist:E4_T0_X1_C2', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'NOT_bad_floating_or_multicomponent', 'feature': 'bad_subtype:bad_floating_or_multicomponent', 'op': 'not', 'value': True, 'kind': 'bad_avoid_context'}]",41,66,10,0,0.07564575645756458,0.016670876483960595,0.027472527472527472,0.0,0.38317757009345793,4.537599027426419,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.672440036900369,0.7550999999999999,0.6666666666666666,"production_blueprint: RELATION_HIST_MOTIF(E/T/X/C bins, typed_ports); constraints: instantiate topology first, then geometry projection",1.0,"['bad_subtype:bad_floating_or_multicomponent', 'motif:proxy:orbit_or_seal_field', 'motif:relhist:E4_T0_X1_C2']",,0.0,,0.0,False,"V7: exploratory only; keep for PCG exploration, not rule-cache promotion.",exploratory_precise,RELATION_HIST_MOTIF,bad_avoid,RELATION_HIST_MOTIF|orbit_seal+relation_motif|bad_avoid,0.4518204039364572,-0.05
0.4010164187144796,motif:capacity:Sb1_CC1_C2 AND motif:relhist:E4_T0_X1_C2 AND leaf_ratio<=0,exploratory_grammar_rule_review_only,two_strict_ingredients_plus_quality,relation_motif+semantic_topology,0.6799999999999999,leaf_ratio,"[{'name': 'motif:capacity:Sb1_CC1_C2', 'feature': 'motif:capacity:Sb1_CC1_C2', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:relhist:E4_T0_X1_C2', 'feature': 'motif:relhist:E4_T0_X1_C2', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'leaf_ratio<=0', 'feature': 'leaf_ratio', 'op': '<=', 'value': 0.0, 'kind': 'quality_context'}]",30,35,2,0,0.055350553505535055,0.008840616317251832,0.005494505494505495,0.0,0.46153846153846156,6.260937728581737,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.6546817343173432,0.7495999999999998,0.6666666666666666,"production_blueprint: RELATION_HIST_MOTIF(E/T/X/C bins, typed_ports); constraints: instantiate topology first, then geometry projection",0.935483870967742,"['leaf_ratio', 'motif:capacity:Sb1_CC1_C2', 'motif:relhist:E4_T0_X1_C2']",auto_pattern_003,0.06451612903225806,,0.0,False,"V7: exploratory only; keep for PCG exploration, not rule-cache promotion.",exploratory_precise,RELATION_HIST_MOTIF,leaf_ratio,RELATION_HIST_MOTIF|relation_motif+semantic_topology|leaf_ratio,0.4510164187144796,-0.05
0.4007818458770715,motif:proxy:orbit_or_seal_field AND motif:relhist:E4_T0_X1_C2 AND stroke_count<=7,exploratory_grammar_rule_review_only,two_strict_ingredients_plus_quality,orbit_seal+relation_motif,0.7050000000000001,stroke_count,"[{'name': 'motif:proxy:orbit_or_seal_field', 'feature': 'motif:proxy:orbit_or_seal_field', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:relhist:E4_T0_X1_C2', 'feature': 'motif:relhist:E4_T0_X1_C2', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'stroke_count<=7', 'feature': 'stroke_count', 'op': '<=', 'value': 7.0, 'kind': 'quality_context'}]",39,63,11,0,0.07195571955719557,0.015913109371053297,0.03021978021978022,0.0,0.38235294117647056,4.5217885680027985,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.6692112546125462,0.7550999999999999,0.6666666666666666,"production_blueprint: RELATION_HIST_MOTIF(E/T/X/C bins, typed_ports); constraints: instantiate topology first, then geometry projection",1.0,"['motif:proxy:orbit_or_seal_field', 'motif:relhist:E4_T0_X1_C2', 'stroke_count']",,0.0,,0.0,False,"V7: exploratory only; keep for PCG exploration, not rule-cache promotion.",exploratory_precise,RELATION_HIST_MOTIF,stroke_capacity,RELATION_HIST_MOTIF|orbit_seal+relation_motif|stroke_capacity,0.4507818458770715,-0.05
0.4006636829596298,motif:proxy:nested_or_multi_cycle AND motif:relhist:E4_T0_X1_C2 AND leaf_ratio<=0,exploratory_grammar_rule_review_only,two_strict_ingredients_plus_quality,nested_portal+relation_motif,0.89,leaf_ratio,"[{'name': 'motif:proxy:nested_or_multi_cycle', 'feature': 'motif:proxy:nested_or_multi_cycle', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:relhist:E4_T0_X1_C2', 'feature': 'motif:relhist:E4_T0_X1_C2', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'leaf_ratio<=0', 'feature': 'leaf_ratio', 'op': '<=', 'value': 0.0, 'kind': 'quality_context'}]",34,49,6,0,0.06273062730627306,0.012376862844152564,0.016483516483516484,0.0,0.40963855421686746,5.06837831426174,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.661139298892989,0.7957999999999998,0.6666666666666666,"production_blueprint: NESTED_PORTAL(core, shell_layers); constraints: cycle_context + length_gate + avoid_low_context_cycle",0.935483870967742,"['leaf_ratio', 'motif:proxy:nested_or_multi_cycle', 'motif:relhist:E4_T0_X1_C2']",auto_pattern_003,0.06451612903225806,,0.0,False,"V7: exploratory only; keep for PCG exploration, not rule-cache promotion.",exploratory_precise,NESTED_PORTAL,leaf_ratio,NESTED_PORTAL|nested_portal+relation_motif|leaf_ratio,0.4506636829596298,-0.05
0.39830626903345323,motif:proxy:orbit_or_seal_field AND motif:relhist:E4_T0_X1_C2 AND leaf_ratio<=0,exploratory_grammar_rule_review_only,two_strict_ingredients_plus_quality,orbit_seal+relation_motif,0.7050000000000001,leaf_ratio,"[{'name': 'motif:proxy:orbit_or_seal_field', 'feature': 'motif:proxy:orbit_or_seal_field', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:relhist:E4_T0_X1_C2', 'feature': 'motif:relhist:E4_T0_X1_C2', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'leaf_ratio<=0', 'feature': 'leaf_ratio', 'op': '<=', 'value': 0.0, 'kind': 'quality_context'}]",34,45,5,0,0.06273062730627306,0.011366506693609498,0.013736263736263736,0.0,0.43037974683544306,5.51890079144904,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.661139298892989,0.7550999999999999,0.6666666666666666,"production_blueprint: RELATION_HIST_MOTIF(E/T/X/C bins, typed_ports); constraints: instantiate topology first, then geometry projection",0.935483870967742,"['leaf_ratio', 'motif:proxy:orbit_or_seal_field', 'motif:relhist:E4_T0_X1_C2']",auto_pattern_003,0.06451612903225806,,0.0,False,"V7: exploratory only; keep for PCG exploration, not rule-cache promotion.",exploratory_precise,RELATION_HIST_MOTIF,leaf_ratio,RELATION_HIST_MOTIF|orbit_seal+relation_motif|leaf_ratio,0.4483062690334532,-0.05
0.3969109592863903,motif:relhist:E4_T0_X1_C2 AND topology_event_count>=8 AND stroke_count<=7,exploratory_grammar_rule_review_only,specific_ingredient_plus_structural_context_plus_quality,relation_motif,0.86,graph_complexity+stroke_count,"[{'name': 'motif:relhist:E4_T0_X1_C2', 'feature': 'motif:relhist:E4_T0_X1_C2', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'topology_event_count>=8', 'feature': 'topology_event_count', 'op': '>=', 'value': 8.0, 'kind': 'structural_context'}, {'name': 'stroke_count<=7', 'feature': 'stroke_count', 'op': '<=', 'value': 7.0, 'kind': 'quality_context'}]",36,50,1,0,0.06642066420664207,0.01262945188178833,0.0027472527472527475,0.0,0.4186046511627907,5.259187854639425,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.6643680811808118,0.6192,1.0,"production_blueprint: RELATION_HIST_MOTIF(E/T/X/C bins, typed_ports); constraints: instantiate topology first, then geometry projection",1.0,"['motif:relhist:E4_T0_X1_C2', 'stroke_count', 'topology_event_count']",,0.0,,0.0,False,"V7: exploratory only; keep for PCG exploration, not rule-cache promotion.",exploratory_precise,RELATION_HIST_MOTIF,graph_complexity+stroke_capacity,RELATION_HIST_MOTIF|relation_motif|graph_complexity+stroke_capacity,0.4469109592863903,-0.05
0.3962035645392491,motif:proxy:nested_or_multi_cycle AND motif:field:spineb1_enclb3_interb1 AND leaf_ratio<=0,exploratory_grammar_rule_review_only,two_strict_ingredients_plus_quality,enclosure_field+nested_portal,0.89,leaf_ratio,"[{'name': 'motif:proxy:nested_or_multi_cycle', 'feature': 'motif:proxy:nested_or_multi_cycle', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:field:spineb1_enclb3_interb1', 'feature': 'motif:field:spineb1_enclb3_interb1', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'leaf_ratio<=0', 'feature': 'leaf_ratio', 'op': '<=', 'value': 0.0, 'kind': 'quality_context'}]",32,52,22,0,0.05904059040590406,0.013134629957059864,0.06043956043956044,0.0,0.38095238095238093,4.495032376541173,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.6579105166051661,0.7957999999999998,0.6666666666666666,"production_blueprint: NESTED_PORTAL(core, shell_layers); constraints: cycle_context + length_gate + avoid_low_context_cycle",0.935483870967742,"['leaf_ratio', 'motif:field:spineb1_enclb3_interb1', 'motif:proxy:nested_or_multi_cycle']",auto_pattern_003,0.06451612903225806,,0.0,False,"V7: exploratory only; keep for PCG exploration, not rule-cache promotion.",exploratory_precise,NESTED_PORTAL,leaf_ratio,NESTED_PORTAL|enclosure_field+nested_portal|leaf_ratio,0.4462035645392491,-0.05
0.39217924384441205,motif:proxy:orbit_or_seal_field AND motif:field:spineb1_enclb3_interb1 AND leaf_ratio<=0,exploratory_grammar_rule_review_only,two_strict_ingredients_plus_quality,enclosure_field+orbit_seal,0.7050000000000001,leaf_ratio,"[{'name': 'motif:proxy:orbit_or_seal_field', 'feature': 'motif:proxy:orbit_or_seal_field', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:field:spineb1_enclb3_interb1', 'feature': 'motif:field:spineb1_enclb3_interb1', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'leaf_ratio<=0', 'feature': 'leaf_ratio', 'op': '<=', 'value': 0.0, 'kind': 'quality_context'}]",37,60,21,0,0.06826568265682657,0.015155342258145996,0.057692307692307696,0.0,0.38144329896907214,4.50439706274114,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.6659824723247233,0.7550999999999999,0.6666666666666666,"production_blueprint: DISCOVERED_TOPOLOGY_MOTIF(typed_ports, structural_context); constraints: review visually before rule-cache promotion",0.935483870967742,"['leaf_ratio', 'motif:field:spineb1_enclb3_interb1', 'motif:proxy:orbit_or_seal_field']",auto_pattern_003,0.06451612903225806,,0.0,False,"V7: exploratory only; keep for PCG exploration, not rule-cache promotion.",exploratory_precise,DISCOVERED_TOPOLOGY_MOTIF,leaf_ratio,DISCOVERED_TOPOLOGY_MOTIF|enclosure_field+orbit_seal|leaf_ratio,0.44217924384441204,-0.05
0.39007263330976916,motif:capacity:Sb1_CC1_C1 AND motif:relhist:E4_T0_X1_C1 AND NOT_bad_low_context_cycle,exploratory_grammar_rule_review_only,two_strict_ingredients_plus_bad_avoid,relation_motif+semantic_topology,0.6799999999999999,avoid_bad_failure,"[{'name': 'motif:capacity:Sb1_CC1_C1', 'feature': 'motif:capacity:Sb1_CC1_C1', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:relhist:E4_T0_X1_C1', 'feature': 'motif:relhist:E4_T0_X1_C1', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'NOT_bad_low_context_cycle', 'feature': 'bad_subtype:bad_low_context_cycle', 'op': 'not', 'value': True, 'kind': 'bad_avoid_context'}]",33,60,5,1,0.06088560885608856,0.015155342258145996,0.013736263736263736,0.0078125,0.3548387096774194,4.017435225253809,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.6595249077490775,0.7495999999999998,0.6666666666666666,"production_blueprint: RELATION_HIST_MOTIF(E/T/X/C bins, typed_ports); constraints: instantiate topology first, then geometry projection",1.0,"['bad_subtype:bad_low_context_cycle', 'motif:capacity:Sb1_CC1_C1', 'motif:relhist:E4_T0_X1_C1']",,0.0,,0.0,False,"V7: exploratory only; keep for PCG exploration, not rule-cache promotion.",exploratory_precise,RELATION_HIST_MOTIF,cycle_context,RELATION_HIST_MOTIF|relation_motif+semantic_topology|cycle_context,0.44007263330976915,-0.05
0.38935289349049995,motif:relhist:E4_T0_X1_C2 AND cycle_count>=1 AND stroke_count<=7,exploratory_grammar_rule_review_only,specific_ingredient_plus_structural_context_plus_quality,relation_motif,0.86,cycle_context+stroke_count,"[{'name': 'motif:relhist:E4_T0_X1_C2', 'feature': 'motif:relhist:E4_T0_X1_C2', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'cycle_count>=1', 'feature': 'cycle_count', 'op': '>=', 'value': 1.0, 'kind': 'structural_context'}, {'name': 'stroke_count<=7', 'feature': 'stroke_count', 'op': '<=', 'value': 7.0, 'kind': 'quality_context'}]",39,67,12,0,0.07195571955719557,0.016923465521596362,0.03296703296703297,0.0,0.36792452830188677,4.251831057506539,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.6692112546125462,0.6192,1.0,"production_blueprint: RELATION_HIST_MOTIF(E/T/X/C bins, typed_ports); constraints: instantiate topology first, then geometry projection",1.0,"['cycle_count', 'motif:relhist:E4_T0_X1_C2', 'stroke_count']",,0.0,,0.0,False,"V7: exploratory only; keep for PCG exploration, not rule-cache promotion.",exploratory_precise,RELATION_HIST_MOTIF,cycle_context+stroke_capacity,RELATION_HIST_MOTIF|relation_motif|cycle_context+stroke_capacity,0.43935289349049994,-0.05
0.38935289349049995,motif:relhist:E4_T0_X1_C2 AND X_count>=1 AND stroke_count<=7,exploratory_grammar_rule_review_only,specific_ingredient_plus_structural_context_plus_quality,relation_motif,0.86,cross_context+stroke_count,"[{'name': 'motif:relhist:E4_T0_X1_C2', 'feature': 'motif:relhist:E4_T0_X1_C2', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'X_count>=1', 'feature': 'X_count', 'op': '>=', 'value': 1.0, 'kind': 'structural_context'}, {'name': 'stroke_count<=7', 'feature': 'stroke_count', 'op': '<=', 'value': 7.0, 'kind': 'quality_context'}]",39,67,12,0,0.07195571955719557,0.016923465521596362,0.03296703296703297,0.0,0.36792452830188677,4.251831057506539,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.6692112546125462,0.6192,1.0,"production_blueprint: RELATION_HIST_MOTIF(E/T/X/C bins, typed_ports); constraints: instantiate topology first, then geometry projection",1.0,"['X_count', 'motif:relhist:E4_T0_X1_C2', 'stroke_count']",,0.0,,0.0,False,"V7: exploratory only; keep for PCG exploration, not rule-cache promotion.",exploratory_precise,RELATION_HIST_MOTIF,cross_context+stroke_capacity,RELATION_HIST_MOTIF|relation_motif|cross_context+stroke_capacity,0.43935289349049994,-0.05
0.38669199338254945,motif:relhist:E4_T0_X1_C2 AND leaf_ratio<=0 AND NOT_bad_floating_or_multicomponent,exploratory_grammar_rule_review_only,specific_ingredient_plus_quality_plus_bad_avoid,relation_motif,0.86,avoid_bad_failure+leaf_ratio,"[{'name': 'motif:relhist:E4_T0_X1_C2', 'feature': 'motif:relhist:E4_T0_X1_C2', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'leaf_ratio<=0', 'feature': 'leaf_ratio', 'op': '<=', 'value': 0.0, 'kind': 'quality_context'}, {'name': 'NOT_bad_floating_or_multicomponent', 'feature': 'bad_subtype:bad_floating_or_multicomponent', 'op': 'not', 'value': True, 'kind': 'bad_avoid_context'}]",34,42,5,0,0.06273062730627306,0.010608739580702197,0.013736263736263736,0.0,0.4473684210526316,5.91310795367954,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.661139298892989,0.5791999999999999,1.0,"production_blueprint: RELATION_HIST_MOTIF(E/T/X/C bins, typed_ports); constraints: instantiate topology first, then geometry projection",0.9333333333333333,"['bad_subtype:bad_floating_or_multicomponent', 'leaf_ratio', 'motif:relhist:E4_T0_X1_C2']",auto_pattern_003,0.06666666666666667,,0.0,False,"V7: exploratory only; keep for PCG exploration, not rule-cache promotion.",exploratory_precise,RELATION_HIST_MOTIF,bad_avoid+leaf_ratio,RELATION_HIST_MOTIF|relation_motif|bad_avoid+leaf_ratio,0.43669199338254944,-0.05
0.38651744595329784,motif:capacity:Sb1_CC1_C1 AND motif:relhist:E4_T0_X1_C1 AND stroke_count<=7,exploratory_grammar_rule_review_only,two_strict_ingredients_plus_quality,relation_motif+semantic_topology,0.6799999999999999,stroke_count,"[{'name': 'motif:capacity:Sb1_CC1_C1', 'feature': 'motif:capacity:Sb1_CC1_C1', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:relhist:E4_T0_X1_C1', 'feature': 'motif:relhist:E4_T0_X1_C1', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'stroke_count<=7', 'feature': 'stroke_count', 'op': '<=', 'value': 7.0, 'kind': 'quality_context'}]",34,67,5,1,0.06273062730627306,0.016923465521596362,0.013736263736263736,0.0078125,0.33663366336633666,3.7067245192479508,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.661139298892989,0.7495999999999998,0.6666666666666666,"production_blueprint: RELATION_HIST_MOTIF(E/T/X/C bins, typed_ports); constraints: instantiate topology first, then geometry projection",1.0,"['motif:capacity:Sb1_CC1_C1', 'motif:relhist:E4_T0_X1_C1', 'stroke_count']",,0.0,,0.0,False,"V7: exploratory only; keep for PCG exploration, not rule-cache promotion.",exploratory_precise,RELATION_HIST_MOTIF,stroke_capacity,RELATION_HIST_MOTIF|relation_motif+semantic_topology|stroke_capacity,0.43651744595329783,-0.05
0.38651744595329784,motif:capacity:Sb1_CC1_C1 AND motif:relhist:E4_T0_X1_C1 AND connected_components>=1,exploratory_grammar_rule_review_only,two_strict_ingredients_plus_quality,relation_motif+semantic_topology,0.6799999999999999,connectivity,"[{'name': 'motif:capacity:Sb1_CC1_C1', 'feature': 'motif:capacity:Sb1_CC1_C1', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:relhist:E4_T0_X1_C1', 'feature': 'motif:relhist:E4_T0_X1_C1', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'connected_components>=1', 'feature': 'connected_components', 'op': '>=', 'value': 1.0, 'kind': 'quality_context'}]",34,67,5,1,0.06273062730627306,0.016923465521596362,0.013736263736263736,0.0078125,0.33663366336633666,3.7067245192479508,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.661139298892989,0.7495999999999998,0.6666666666666666,"production_blueprint: RELATION_HIST_MOTIF(E/T/X/C bins, typed_ports); constraints: instantiate topology first, then geometry projection",1.0,"['connected_components', 'motif:capacity:Sb1_CC1_C1', 'motif:relhist:E4_T0_X1_C1']",,0.0,,0.0,False,"V7: exploratory only; keep for PCG exploration, not rule-cache promotion.",exploratory_precise,RELATION_HIST_MOTIF,connectivity,RELATION_HIST_MOTIF|relation_motif+semantic_topology|connectivity,0.43651744595329783,-0.05
0.38622460634447275,motif:relhist:E4_T0_X1_C2 AND connected_components>=1 AND NOT_bad_floating_or_multicomponent,exploratory_grammar_rule_review_only,specific_ingredient_plus_quality_plus_bad_avoid,relation_motif,0.86,avoid_bad_failure+connectivity,"[{'name': 'motif:relhist:E4_T0_X1_C2', 'feature': 'motif:relhist:E4_T0_X1_C2', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'connected_components>=1', 'feature': 'connected_components', 'op': '>=', 'value': 1.0, 'kind': 'quality_context'}, {'name': 'NOT_bad_floating_or_multicomponent', 'feature': 'bad_subtype:bad_floating_or_multicomponent', 'op': 'not', 'value': True, 'kind': 'bad_avoid_context'}]",41,67,10,0,0.07564575645756458,0.016923465521596362,0.027472527472527472,0.0,0.37962962962962965,4.469873672809975,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.672440036900369,0.5791999999999999,1.0,"production_blueprint: RELATION_HIST_MOTIF(E/T/X/C bins, typed_ports); constraints: instantiate topology first, then geometry projection",1.0,"['bad_subtype:bad_floating_or_multicomponent', 'connected_components', 'motif:relhist:E4_T0_X1_C2']",,0.0,,0.0,False,"V7: exploratory only; keep for PCG exploration, not rule-cache promotion.",exploratory_precise,RELATION_HIST_MOTIF,bad_avoid+connectivity,RELATION_HIST_MOTIF|relation_motif|bad_avoid+connectivity,0.43622460634447274,-0.05
0.38580723334257994,motif:proxy:nested_or_multi_cycle AND motif:capacity:Sb1_CC1_C2 AND NOT_bad_short_or_fragmented,exploratory_grammar_rule_review_only,two_strict_ingredients_plus_bad_avoid,nested_portal+semantic_topology,0.71,avoid_bad_failure,"[{'name': 'motif:proxy:nested_or_multi_cycle', 'feature': 'motif:proxy:nested_or_multi_cycle', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:capacity:Sb1_CC1_C2', 'feature': 'motif:capacity:Sb1_CC1_C2', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'NOT_bad_short_or_fragmented', 'feature': 'bad_subtype:bad_short_or_fragmented', 'op': 'not', 'value': True, 'kind': 'bad_avoid_context'}]",40,92,26,1,0.07380073800738007,0.023238191462490527,0.07142857142857142,0.0078125,0.30303030303030304,3.1758381864899388,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.6708256457564575,0.7562,0.6666666666666666,"production_blueprint: NESTED_PORTAL(core, shell_layers); constraints: cycle_context + length_gate + avoid_low_context_cycle",1.0,"['bad_subtype:bad_short_or_fragmented', 'motif:capacity:Sb1_CC1_C2', 'motif:proxy:nested_or_multi_cycle']",,0.0,,0.0,False,"V7: exploratory only; keep for PCG exploration, not rule-cache promotion.",exploratory_precise,NESTED_PORTAL,bad_avoid,NESTED_PORTAL|nested_portal+semantic_topology|bad_avoid,0.4358072333425799,-0.05
0.38193536684106,motif:field:spineb1_enclb3_interb1 AND X_count>=1 AND stroke_count<=7,exploratory_grammar_rule_review_only,specific_ingredient_plus_structural_context_plus_quality,enclosure_field,0.86,cross_context+stroke_count,"[{'name': 'motif:field:spineb1_enclb3_interb1', 'feature': 'motif:field:spineb1_enclb3_interb1', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'X_count>=1', 'feature': 'X_count', 'op': '>=', 'value': 1.0, 'kind': 'structural_context'}, {'name': 'stroke_count<=7', 'feature': 'stroke_count', 'op': '<=', 'value': 7.0, 'kind': 'quality_context'}]",35,71,28,2,0.06457564575645756,0.01793382167213943,0.07692307692307693,0.015625,0.330188679245283,3.6007742430049334,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.6627536900369004,0.6192,1.0,"production_blueprint: DISCOVERED_TOPOLOGY_MOTIF(typed_ports, structural_context); constraints: review visually before rule-cache promotion",1.0,"['X_count', 'motif:field:spineb1_enclb3_interb1', 'stroke_count']",,0.0,,0.0,False,"V7: exploratory only; keep for PCG exploration, not rule-cache promotion.",exploratory_precise,DISCOVERED_TOPOLOGY_MOTIF,cross_context+stroke_capacity,DISCOVERED_TOPOLOGY_MOTIF|enclosure_field|cross_context+stroke_capacity,0.43193536684106,-0.05
